code,year,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),2. Energy use in agriculture,3. Land area,4. Agriculture land area (% of land area),5. Average precipitation (mm),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizer consumption (kilograms per hectare of arable land)
BDI,1992,20.1,29.6358595,930000.0,70.72,12.1044,25680.0,81.07476636,1969.69,0.112,5.592473118,0.172307692,5.592473118
BDI,1998,20.52,30.22314324,950000.0,51.88,14.4748,25680.0,74.49376947,2118.19,0.652,3.805263158,0.259076923,3.805263158
BDI,2001,20.68,30.2604722,975000.0,52.21,19.4821,25680.0,72.07943925,2099.32,0.372,3.58974359,0.28642,3.58974359
BDI,2002,20.67,29.99535313,986000.0,50.61,19.362,25680.0,71.41744548,2105.96,0.774,1.343813387,0.28484,1.343813387
BDI,2003,20.62,29.6795257,990000.0,50.28,18.2683,25680.0,71.37850467,2130.26,0.912,0.304040404,0.28326,0.304040404
BDI,2004,20.64,29.41253464,985000.0,46.12,13.8041,25680.0,71.96261682,2112.48,1.016,1.111675127,0.28168,1.111675127
BDI,2007,20.58,29.29504729,942000.0,67.5,13.5607,25680.0,71.06697819,2122.27,1.115,1.821656051,0.2801,1.821656051
BEL,2002,9.9,18.59226938,832000.0,98.26,1004.4,30280.0,45.87516513,870.09,1.394,326.2223558,6.7357,326.2223558
BEL,2003,10.19,18.10850027,835000.0,94.91,1008.0,30280.0,45.97754293,904.39,1.523,339.4215569,6.619166667,339.4215569
BEL,2004,9.96,17.70163525,840000.0,94.01,3524.4,30280.0,45.94782034,918.4,1.089,337.2809524,6.502633333,337.2809524
BEL,2005,10.19,17.4468796,843000.0,89.72,3668.4,30280.0,45.67371202,869.96,1.198,332.3973903,6.3861,332.3973903
BEL,2006,10.29,17.330608,842000.0,90.93,2977.2,30280.0,45.57463672,872.23,1.406,325.8693587,6.30005,325.8693587
BEL,2007,10.17,17.26349728,839000.0,91.2,3506.4,30280.0,45.14200793,899.89,1.889,335.0882002,6.214,335.0882002
BEL,2008,10.4,17.20720587,844000.0,87.5,4482.0,30280.0,45.08916777,912.07,1.261,224.4881517,6.129,224.4881517
BEL,2009,10.61,17.12339224,840000.0,87.24,5389.2,30280.0,45.0330251,919.21,1.159,282.0142857,6.002,282.0142857
BEL,2010,10.46,16.97371483,834000.0,92.89,5817.6,30280.0,44.77212682,886.27,0.236,324.9460432,5.953,324.9460432
BEL,2011,10.37,16.36627396,825000.0,92.72,5436.0,30280.0,44.11162483,898.7,1.29,317.8060606,5.082,317.8060606
BEL,2012,10.29,15.21500846,803000.0,91.3,5788.8,30280.0,43.98943197,911.76,1.137,328.5516812,5.3,328.5516812
BEL,2013,10.37,14.36978731,816000.0,94.45,5346.0,30280.0,44.13804491,899.13,0.472,321.3615196,4.829,321.3615196
BEL,2014,10.23,12.90035871,817000.0,97.11,5256.0,30280.0,43.9663144,875.07,2.408,304.0305998,4.556,304.0305998
BEN,1990,27.76,56.74970345,1615000.0,45.57,3.2921,112760.0,20.13125222,1081.61,0.658,6.813003096,0.1340875,6.813003096
BEN,1991,27.61,54.11956501,1620000.0,50.31,3.4722,112760.0,20.21993615,1086.63,0.377,7.294444444,0.138925,7.294444444
BEN,1992,27.31,52.23444994,1630000.0,51.69,3.8162,112760.0,20.35296204,1063.04,0.043,9.401840491,0.1437625,9.401840491
BEN,1993,27.35,51.00211276,1650000.0,52.37,4.1601,112760.0,20.57467187,1104.38,0.588,10.44727273,0.1486,10.44727273
BEN,1994,27.48,50.33030803,1700000.0,56.03,4.9955,112760.0,21.28414331,1101.37,0.491,10.03235294,0.1534375,10.03235294
BEN,1995,27.54,50.12679028,1790000.0,53.48,4.3239,112760.0,22.34835048,1115.54,0.471,20.11173184,0.150089286,20.11173184
BEN,1996,27.57,51.21552787,1950000.0,56.22,4.6024,112760.0,24.03334516,1085.13,0.805,15.73384615,0.146741071,15.73384615
BEN,1997,27.71,53.81191711,2100000.0,56.82,4.8808,112760.0,25.62965591,1092.26,0.612,18.55619048,0.143392857,18.55619048
BEN,1998,27.66,56.91085452,2250000.0,60.13,4.7498,112760.0,27.04859879,1120.22,1.109,16.75866667,0.140044643,16.75866667
BEN,1999,27.66,59.5072366,2300000.0,59.26,5.667,112760.0,27.58070238,1101.8,0.666,24.65217391,0.136696429,24.65217391
BEN,2000,27.79,60.59595987,2380000.0,68.86,6.535,112760.0,28.33451579,1096.52,0.494,14.78991597,0.133348214,14.78991597
BEN,2001,27.94,58.95971078,2450000.0,69.18,7.1247,112760.0,28.9553033,1124.64,0.567,12.69387755,0.13,12.69387755
BEN,2002,27.77,55.05375246,2550000.0,72.66,8.1565,112760.0,29.8421426,1125.1,0.762,16.36666667,0.13,16.36666667
BEN,2003,27.86,50.3818465,2650000.0,72.93,7.96,112760.0,30.74671869,1125.26,1.008,0.802264151,0.13,0.802264151
BEN,2004,27.84,46.44775444,2650000.0,78.61,8.9263,112760.0,30.74671869,1098.55,0.783,0.054716981,0.13,0.054716981
BEN,2005,27.82,44.75523786,2654000.0,81.28,9.647,112760.0,30.89748138,1130.49,1.177,0.461944235,0.13,0.461944235
BEN,2006,27.85,44.70142445,2500000.0,80.17,10.0564,112760.0,29.62043278,1155.77,1.108,0.0132,0.13,0.0132
BEN,2007,27.84,44.68214547,2500000.0,82.51,11.0064,112760.0,29.70911671,1111.54,0.868,0.2456,0.13,0.2456
BEN,2008,27.88,44.69921775,2500000.0,75.36,12.2511,112760.0,31.48279532,1123.23,0.702,0.3204,0.13,0.3204
BEN,2009,27.87,44.75445817,2500000.0,71.51,12.8735,112760.0,32.36963462,1125.24,1.008,6.544,0.13,6.544
BEN,2010,28.03,44.84968358,2500000.0,83.68,13.9873,112760.0,32.36963462,1144.0,1.283,9.134,0.13,9.134
BEN,2011,27.97,47.39275907,2500000.0,89.37,13.9217,112760.0,32.36963462,1138.64,0.998,4.44,0.13,4.44
BEN,2012,28.03,51.56281882,2600000.0,92.49,14.4295,112760.0,33.25647393,1162.47,0.643,10.29041923,0.13,10.29041923
BEN,2013,28.04,42.08812525,2700000.0,97.53,15.2484,112760.0,35.03015254,1114.31,0.919,5.002277778,0.13,5.002277778
BEN,2014,28.12,42.01125969,2700000.0,97.43,15.9527,112760.0,35.03015254,1143.4,0.995,8.086548148,0.13,8.086548148
BFA,1990,28.6,57.09764127,3505000.0,29.93,5.793,273600.0,34.99634503,621.54,0.632,6.038801712,0.3514,6.038801712
BFA,1991,28.44,55.12355828,3480000.0,44.97,5.9387,273600.0,34.90497076,631.72,0.553,5.944252874,0.3637,5.944252874
BFA,1992,28.11,53.80648461,3455000.0,46.25,6.1937,273600.0,34.81359649,617.54,0.011,6.175397974,0.376,6.175397974
BFA,1993,28.14,53.02099997,3430000.0,47.46,6.3759,273600.0,34.72222222,643.73,0.748,6.12244898,0.395244444,6.12244898
BFA,1994,28.35,52.64168407,3361000.0,49.3,6.5581,273600.0,34.47002924,636.2,0.331,6.739363285,0.414488889,6.739363285
BFA,1995,28.38,52.54311661,3380000.0,51.38,7.56,273600.0,34.53947368,652.66,0.43,7.191715976,0.433733333,7.191715976
BFA,1996,28.38,53.56411652,3480000.0,52.9,8.28,273600.0,34.90497076,630.96,0.939,6.923850575,0.452977778,6.923850575
BFA,1997,28.63,55.99939492,3780000.0,55.65,9.36,273600.0,36.00146199,622.22,0.649,11.26375661,0.472222222,11.26375661
BFA,1998,28.46,58.90736977,3900000.0,57.93,10.08,273600.0,36.44005848,650.52,1.022,12.88,0.58,12.88
BFA,1999,28.59,61.34645908,3996000.0,60.64,9.72,273600.0,36.79093567,645.97,0.559,10.86086086,0.614,10.86086086
BFA,2000,28.68,62.37508081,4091000.0,63.65,11.16,273600.0,37.14546784,638.95,0.541,8.29210462,0.648,8.29210462
BFA,2001,28.86,62.33796493,4187000.0,67.68,12.6,273600.0,37.51096491,650.46,0.513,0.399092429,0.682,0.399092429
BFA,2002,28.75,62.22401481,4283000.0,69.84,16.56,273600.0,37.86915205,661.72,1.022,0.469297222,0.716,0.469297222
BFA,2003,28.8,62.05790854,4378000.0,81.08,13.68,273600.0,38.22368421,656.43,0.997,12.10507081,0.75,12.10507081
BFA,2004,28.77,61.86432418,4474000.0,82.78,22.68,273600.0,38.63669591,653.67,0.882,12.89383102,0.784,12.89383102
BFA,2005,28.72,61.66793982,4570000.0,86.88,4.68,273600.0,39.04605263,676.38,1.458,16.34442013,0.818,16.34442013
BFA,2006,28.78,61.43723191,4665000.0,89.1,15.84,273600.0,39.4371345,674.84,1.18,13.50482315,0.818,13.50482315
BFA,2007,28.82,61.09445868,4761000.0,91.74,17.28,273600.0,39.80628655,654.55,0.887,10.39592523,0.818,10.39592523
BFA,2008,28.83,60.59497088,4857000.0,95.49,15.0588,273600.0,40.20285088,663.33,0.326,11.77825818,0.818,11.77825818
BFA,2009,28.82,59.89411929,4952000.0,98.18,33.5808,273600.0,40.61403509,657.55,0.976,10.87964459,0.818,10.87964459
BFA,2010,28.91,58.94725464,5048000.0,101.07,37.8,273600.0,41.08918129,679.65,1.288,11.20661648,0.818,11.20661648
BFA,2011,28.95,55.57161301,5143000.0,103.47,40.32,273600.0,41.71418129,678.9,1.023,11.8615594,0.818,11.8615594
BFA,2012,28.95,61.76290447,5239000.0,101.06,45.0,273600.0,42.1747076,696.02,0.511,15.53766559,0.818,15.53766559
BFA,2013,28.93,48.60569039,5335000.0,104.3,49.32,273600.0,42.85453216,665.55,0.87,17.96756139,0.818,17.96756139
BFA,2014,29.06,49.91956418,5430000.0,101.32,50.4,273600.0,43.31140351,656.72,0.939,17.54779742,0.818,17.54779742
BGD,2008,25.6,46.43595425,7803000.0,60.65,3322.8,130170.0,71.08396712,2246.93,0.213,200.0640779,35.87,200.0640779
BGD,2009,25.63,43.4177843,7796000.0,57.98,3927.6,130170.0,71.03019129,2298.24,0.972,188.8528733,35.87,188.8528733
BGD,2010,25.8,42.1588187,7791000.0,60.74,1263.6,130170.0,70.99177998,2152.24,0.89,212.9639327,35.87,212.9639327
BGD,2011,25.76,52.29511106,7678000.0,66.21,4118.4,130170.0,70.12368441,2395.91,0.298,255.764522,35.87,255.764522
BGD,2012,25.85,65.16383893,7670000.0,71.61,4586.4,130170.0,70.0852731,2187.17,0.351,260.4432855,35.87,260.4432855
BGD,2013,25.78,64.3758949,7678000.0,83.42,4503.6,130170.0,71.27602366,2266.23,0.336,254.6001563,35.87,254.6001563
BGD,2014,25.83,68.32836451,7669000.0,94.13,5234.4,130170.0,71.59867865,2180.4,0.611,279.2202373,35.87,279.2202373
BGR,1990,11.28,27.26248798,3856000.0,295.93,3578.4,110630.0,55.67206002,733.93,0.79,177.6192946,7.623666667,177.6192946
BGR,1991,10.83,26.85663164,3864000.0,254.19,3085.2,110630.0,55.6901383,778.32,-0.164,122.0452899,7.4746,122.0452899
BGR,1992,10.32,26.48459056,4047000.0,236.4,2451.6,110630.0,55.62686432,797.66,0.148,58.55275513,7.325533333,58.55275513
BGR,1993,10.65,26.14319034,4063000.0,209.95,2001.6,110630.0,55.32857272,786.42,-0.319,50.44031504,7.176466667,50.44031504
BGR,1994,11.05,25.82925656,4001000.0,177.22,2026.8,110630.0,55.67206002,767.45,1.59,56.25293677,7.0274,56.25293677
BGR,1995,11.0,25.53961481,3998000.0,178.61,1933.2,110630.0,55.71725572,816.77,0.224,31.01550775,6.878333333,31.01550775
BGR,1996,11.15,25.29156911,4203000.0,187.12,2160.0,110630.0,55.71725572,787.89,-0.355,45.68165596,6.729266667,45.68165596
BGR,1997,11.07,25.10905749,4298000.0,173.53,1278.0,110630.0,56.06978216,786.6,-0.33,46.49348534,6.5802,46.49348534
BGR,1998,10.95,24.99885654,3536000.0,184.6,795.6,110630.0,51.02594233,779.91,0.78,47.79411765,6.431133333,47.79411765
BGR,1999,11.49,24.96774286,3578000.0,194.84,684.0,110630.0,51.33327307,778.17,0.687,34.2666294,6.282066667,34.2666294
BGR,2000,11.61,25.02249305,3526000.0,188.44,630.0,110630.0,50.45647654,724.1,1.171,42.96653432,6.1327,42.96653432
BGR,2001,11.41,25.14789716,3467000.0,112.14,586.8,110630.0,49.69718883,780.36,1.63,57.71041246,5.8334,57.71041246
BGR,2002,11.35,25.30239546,3355000.0,122.13,597.6,108800.0,48.94301471,761.22,0.837,113.7684054,6.5887,113.7684054
BGR,2003,11.56,25.45323983,3323000.0,115.42,637.2,108770.0,48.96570746,747.08,0.164,147.327415,6.51132,147.327415
BGR,2004,11.57,25.56768215,3313000.0,123.56,565.2,108760.0,49.00698786,802.39,0.508,80.85179596,6.43394,80.85179596
BGR,2005,11.61,25.61297431,3173000.0,122.7,680.4,108640.0,48.46281296,725.54,0.189,74.23195714,6.35656,74.23195714
BGR,2006,11.63,25.33392705,3132000.0,123.67,705.6,108630.0,47.77685722,758.55,0.542,73.93997446,6.27918,73.93997446
BGR,2007,11.48,24.66879437,3085000.0,114.31,770.4,108610.0,47.1043182,783.84,1.853,102.0094003,6.2018,102.0094003
BGR,2008,11.97,23.87499308,3088000.0,112.52,1029.6,108610.0,46.96620937,762.05,1.146,111.2428756,6.425,111.2428756
BGR,2009,11.82,23.20993999,3146000.0,111.39,907.2,108560.0,46.33382461,775.86,1.259,104.600445,6.1203,104.600445
BGR,2010,11.99,22.93105189,3186000.0,108.91,813.6,108560.0,46.53647752,752.77,1.334,97.05335844,5.96,97.05335844
BGR,2011,11.89,26.19141438,3250000.0,107.75,1018.8,108560.0,46.86809138,760.43,0.394,133.0824615,6.385,133.0824615
BGR,2012,11.74,23.08638116,3317000.0,105.66,964.8,108560.0,47.19049374,771.41,1.647,95.86976183,5.7146,95.86976183
BGR,2013,11.85,21.49005296,3479000.0,104.65,910.8,108560.0,46.01142225,788.9,1.44,109.1382581,5.468,109.1382581
BGR,2014,11.95,21.99215001,3486000.0,100.12,867.6,108560.0,45.84561533,780.12,1.128,108.8032129,5.376,108.8032129
BHR,1990,25.97,68.5869119,2000.0,12.75,90.0,690.0,14.49275362,57.2,0.43,301.0,0.1949,301.0
BHR,1991,25.85,67.14326766,2000.0,15.26,54.0,690.0,14.49275362,54.07,-0.258,350.0,0.198269231,350.0
BHR,1992,25.5,66.0241209,2000.0,17.78,75.6,710.0,14.08450704,65.52,-0.581,350.0,0.207767308,350.0
BHR,1993,25.54,65.22661342,2000.0,19.75,86.4,710.0,14.08450704,66.03,0.085,300.0,0.217888462,300.0
BHR,1994,25.75,64.74788702,2000.0,14.0,97.2,710.0,14.08450704,66.04,0.951,300.0,0.228009615,300.0
BHR,1995,25.91,64.58508349,2000.0,13.28,100.8,710.0,14.08450704,43.38,0.198,300.0,0.238130769,300.0
BHR,1996,25.95,64.84243184,2000.0,14.08,104.4,710.0,14.08450704,49.24,0.637,300.0,0.248251923,300.0
BHR,1997,26.14,65.52672467,2000.0,21.94,111.6,710.0,14.08450704,47.65,0.314,300.0,0.258373077,300.0
BHR,1998,26.14,66.48894924,2000.0,20.37,136.8,710.0,14.08450704,38.43,1.368,564.0,0.268494231,564.0
BHR,1999,26.2,67.5800928,2000.0,22.01,126.0,710.0,14.08450704,48.3,2.002,216.5,0.278615385,216.5
BHR,2000,26.07,68.6511426,2010.0,26.43,122.4,710.0,13.94366197,54.26,1.155,172.1393035,0.288736539,172.1393035
BHR,2001,26.46,70.0596873,2010.0,21.34,122.4,710.0,13.78873239,52.14,1.263,149.2537313,0.272324359,149.2537313
BHR,2002,26.35,71.9559586,2020.0,21.92,129.6,710.0,13.64788732,53.87,1.626,987.4405941,0.25591218,987.4405941
BHR,2003,26.21,73.87990835,2020.0,19.84,122.4,720.0,13.30555556,55.95,1.297,987.4405941,0.2387,987.4405941
BHR,2004,26.25,75.37148836,2030.0,17.35,133.2,730.0,12.98630137,52.01,1.42,982.5763547,0.233281818,982.5763547
BHR,2005,26.3,75.97065049,2030.0,19.01,147.6,740.0,12.66216216,39.83,1.095,982.5763547,0.227863636,982.5763547
BHR,2006,26.38,74.65280846,2040.0,19.78,154.8,740.0,12.52702703,64.37,1.835,977.7598039,0.222445455,977.7598039
BHR,2007,26.32,71.51083505,2040.0,22.09,154.8,750.0,12.21333333,53.72,1.041,661.9411765,0.217027273,661.9411765
BHR,2008,26.4,67.76087069,2050.0,22.47,151.2,760.0,11.92105263,71.68,1.292,1219.160976,0.211609091,1219.160976
BHR,2009,26.23,64.61905577,2050.0,28.01,158.4,760.0,11.77631579,63.1,1.176,671.4780488,0.206190909,671.4780488
BHR,2010,26.53,63.3015307,2060.0,24.39,176.4,762.0,11.61417323,62.05,2.224,1336.082524,0.200772727,1336.082524
BHR,2011,26.35,66.7273264,2060.0,40.1,172.8,767.0,11.39504563,60.33,1.365,968.2669903,0.195354546,968.2669903
BHR,2012,26.51,70.0606736,2070.0,63.26,162.0,770.0,11.22077922,67.87,1.313,1566.830918,0.189936364,1566.830918
BHR,2013,26.61,68.14470192,2070.0,86.43,187.2,770.0,11.07792208,50.61,1.435,1327.285024,0.184518182,1327.285024
BHR,2014,26.63,59.14997351,2080.0,81.31,172.8,771.0,10.93385214,51.6,1.721,1383.206731,0.1791,1383.206731
BIH,2000,10.26,36.89831526,1000000.0,61.63,111.988,51200.0,41.6015625,1239.95,1.57,41.8,0.3718,41.8
BIH,2001,10.04,37.36141809,1010000.0,57.56,121.1611,51200.0,41.5234375,1259.17,1.579,32.27722772,0.3736,32.27722772
BIH,2002,9.96,37.91918642,997000.0,57.95,129.7226,51200.0,41.46484375,1269.42,1.196,32.69809428,0.3755,32.69809428
BIH,2003,10.34,38.45811844,1017000.0,61.85,137.7681,51200.0,42.36328125,1220.06,1.151,17.65683382,0.3774,17.65683382
BIH,2004,10.17,38.86471233,1028000.0,75.14,141.3036,51200.0,42.37109375,1254.89,0.644,58.1793677,0.379,58.1793677
BIH,2005,10.27,39.02546625,1025000.0,85.11,147.8012,51200.0,42.12890625,1221.11,0.187,57.59298537,0.3787,57.59298537
BIH,2006,10.42,38.63295094,1027000.0,91.57,148.4319,51200.0,42.16796875,1209.28,0.654,42.19190847,0.3804,42.19190847
BIH,2007,10.3,37.69695289,1022000.0,99.76,148.1834,51200.0,41.97265625,1245.45,1.933,45.08753425,0.3896,45.08753425
BIH,2008,10.5,36.57979392,1008000.0,106.11,190.8,51200.0,41.6015625,1239.84,1.447,59.18871032,0.3919,59.18871032
BIH,2009,10.6,35.64379587,997000.0,111.59,241.2,51200.0,41.5625,1226.33,1.457,72.78532598,0.4299,72.78532598
BIH,2010,10.67,35.25128056,1004000.0,108.9,320.4,51200.0,41.875,1206.64,1.031,81.52988048,0.4354,81.52988048
BIH,2011,10.59,39.40316432,1005000.0,108.77,338.4,51200.0,42.01171875,1243.65,1.193,103.3781095,0.4236,103.3781095
BIH,2012,10.4,35.50467113,1003000.0,110.24,324.0,51200.0,42.109375,1227.85,1.827,120.7439781,0.4377,120.7439781
BIH,2013,10.46,33.74190455,1009000.0,102.96,176.4,51200.0,42.20703125,1282.52,1.393,101.6353221,0.4358,101.6353221
BIH,2014,10.58,32.4817989,1006000.0,99.28,190.8,51200.0,42.12890625,1284.3,1.896,120.0344036,0.4124,120.0344036
BLR,1995,6.37,30.00607905,6232000.0,72.23,10332.0,202868.0,46.03486011,728.72,1.488,83.92169448,1.98,83.92169448
BLR,1996,6.99,29.56666311,6230000.0,68.59,9306.0,202854.0,46.00845929,733.63,-0.287,124.7191011,1.9514,124.7191011
BLR,1997,6.75,29.17775965,6175000.0,69.63,8895.6,202855.0,45.87513248,743.33,0.347,138.4615385,1.9228,138.4615385
BLR,1998,6.87,28.78799001,6187000.0,72.11,8308.8,202829.0,45.88594333,756.89,0.694,149.5070309,1.8942,149.5070309
BLR,1999,6.67,28.34597554,6182000.0,67.72,7394.4,202835.0,45.75640299,738.67,1.493,127.9521191,1.8656,127.9521191
BLR,2000,7.01,27.80033759,6133000.0,62.19,6660.0,202848.0,45.61050639,759.06,1.929,131.2571335,1.837,131.2571335
BLR,2001,6.88,26.82516929,5761000.0,65.94,6210.0,202844.0,45.0000986,768.19,1.966,131.9215414,1.8108,131.9215414
BLR,2002,6.93,25.37088644,5616000.0,64.48,5677.2,202829.0,44.4956096,783.82,1.881,135.9864672,1.7846,135.9864672
BLR,2003,7.11,23.80059445,5569000.0,62.54,5191.2,202826.0,44.3039847,734.09,0.073,135.6257856,1.7584,135.6257856
BLR,2004,6.69,22.47739871,5548000.0,66.61,4957.2,202815.0,44.16340014,768.5,0.921,146.9178082,1.7322,146.9178082
BLR,2005,7.32,21.76440462,5542000.0,74.03,5086.8,202833.0,44.12003964,724.96,1.267,167.7011909,1.706,167.7011909
BLR,2006,7.18,21.55566149,5540000.0,78.86,5551.2,202904.0,44.14895714,735.92,0.641,231.967509,1.6744,231.967509
BLR,2007,7.13,21.44929307,5519000.0,80.5,5133.6,202901.0,43.94261241,742.94,2.354,218.3547744,1.6428,218.3547744
BLR,2008,7.33,21.36451639,5516000.0,83.31,5158.8,202902.0,43.94732432,762.76,2.244,237.4184191,1.6112,237.4184191
BLR,2009,7.23,21.2205485,5544000.0,90.05,5284.8,202898.0,43.99747656,759.75,1.588,281.1147186,1.5796,281.1147186
BLR,2010,7.53,20.93660644,5535000.0,92.13,5666.4,202902.0,43.85368306,732.77,1.438,270.4607046,1.548,270.4607046
BLR,2011,6.93,18.69535508,5529000.0,92.51,5652.0,202910.0,43.73860332,746.37,0.996,303.8885874,1.536666667,303.8885874
BLR,2012,7.2,18.06753962,5522000.0,96.23,5680.8,202899.0,43.35161829,754.68,1.531,271.386092,1.525333333,271.386092
BLR,2013,7.45,18.97352489,5559700.0,98.74,5832.0,202908.0,42.93177203,743.73,1.176,256.3429681,1.514,256.3429681
BLR,2014,7.5,19.39747138,5662100.0,95.47,5623.2,202973.0,42.48791711,748.73,2.143,215.2245633,1.571,215.2245633
BLZ,1990,25.64,28.41054298,52000.0,43.03,2.4224,22810.0,5.523893029,1533.08,0.46,98.07692308,0.029267308,98.07692308
BLZ,1991,25.48,27.83035865,54000.0,43.72,2.9501,22810.0,5.699254713,1619.28,0.585,96.2962963,0.03235641,96.2962963
BLZ,1992,25.27,27.33225939,56000.0,48.08,3.3578,22810.0,5.962297238,1608.85,0.442,103.5714286,0.035445513,103.5714286
BLZ,1993,25.33,26.94122286,60000.0,34.61,3.5737,22810.0,6.269180184,1562.08,0.576,106.6666667,0.038534615,106.6666667
BLZ,1994,25.41,26.68222674,60000.0,44.85,3.5497,22810.0,6.269180184,1644.63,0.888,76.66666667,0.04820467,76.66666667
BLZ,1995,25.4,26.58024867,62000.0,46.71,3.6696,22810.0,6.400701447,1608.54,0.893,80.64516129,0.057874725,80.64516129
BLZ,1996,25.51,26.64036505,63000.0,47.57,3.8375,22810.0,6.444541868,1616.27,0.359,52.38095238,0.06649978,52.38095238
BLZ,1997,25.63,26.80358668,64000.0,46.94,3.8135,22810.0,6.488382288,1537.8,1.016,75.0,0.075124835,75.0
BLZ,1998,25.64,26.99879285,64000.0,46.66,3.8135,22810.0,6.488382288,1578.79,1.042,88.09375,0.08374989,88.09375
BLZ,1999,25.64,27.15486289,64000.0,51.2,4.0294,22810.0,6.57606313,1599.21,0.392,95.234375,0.092374945,95.234375
BLZ,2000,25.8,27.2006761,64000.0,51.8,5.4685,22810.0,6.532222709,1531.73,0.105,95.9375,0.101,95.9375
BLZ,2001,25.73,26.99329616,65000.0,75.37,6.1161,22810.0,6.532222709,1501.15,0.36,72.30769231,0.101,72.30769231
BLZ,2002,25.77,26.52027767,70000.0,80.4,6.6677,22810.0,6.663743972,1589.02,0.652,367.7285714,0.101,367.7285714
BLZ,2003,25.77,25.90623632,70000.0,82.27,7.3393,22810.0,6.663743972,1519.32,0.89,382.3714286,0.101,382.3714286
BLZ,2004,25.82,25.27578777,70000.0,86.56,7.8909,22810.0,6.663743972,1548.22,0.638,78.65714286,0.101,78.65714286
BLZ,2005,25.84,24.75354769,70000.0,77.87,8.3466,22810.0,6.663743972,1630.31,0.777,81.0,0.101,81.0
BLZ,2006,25.73,24.25890025,70000.0,77.61,8.6104,22810.0,6.663743972,1575.6,0.569,89.25714286,0.101,89.25714286
BLZ,2007,25.79,23.69638241,70000.0,76.08,9.1141,22810.0,6.663743972,1556.81,0.744,60.87142857,0.101,60.87142857
BLZ,2008,25.76,23.16833902,70000.0,74.73,9.7617,22810.0,6.663743972,1635.93,0.469,49.75714286,0.101,49.75714286
BLZ,2009,25.91,22.77711493,73000.0,76.95,9.882,22810.0,6.795265235,1648.45,0.814,121.4383562,0.101,121.4383562
BLZ,2010,25.97,22.625055,75000.0,79.11,39.349,22810.0,6.882946076,1578.91,0.733,58.01333333,0.101,58.01333333
BLZ,2011,25.88,25.01672143,75000.0,79.2,38.5909,22810.0,6.882946076,1586.35,0.612,234.7066667,0.101,234.7066667
BLZ,2012,25.93,23.70910477,78000.0,82.89,41.0209,22810.0,7.014467339,1582.69,0.533,140.0705128,0.101,140.0705128
BLZ,2013,26.05,26.87327821,78000.0,92.4,40.9159,22810.0,7.014467339,1557.98,0.677,389.1102564,0.101,389.1102564
BLZ,2014,25.95,26.76633079,78000.0,95.44,43.452,22810.0,7.014467339,1539.09,0.698,374.2176923,0.101,374.2176923
BRA,1990,25.43,15.36373075,47340000.0,35.8,23997.6,8358140.0,28.104339,1749.13,0.48,67.76087875,41.65,67.76087875
BRA,1991,25.3,15.40554314,46226000.0,39.11,26348.4,8358140.0,27.93446867,1774.14,0.492,73.26612729,43.85333333,73.26612729
BRA,1992,24.72,15.44139396,45113000.0,41.1,27136.8,8358140.0,27.76459834,1799.09,0.435,78.37075787,46.05666667,78.37075787
